CategoryID,ScoreFocusArea,SpaceTypeID,CategoryName,CategoryWeight,WeightSource,DisplayOrder,IsActive
CAT-NEIGHBORHOOD-FUNCTION-1A9C81,Neighborhoods,SPT-NEIGHBORHOOD-D091AE,Function,3,Source,30,True
CAT-NEIGHBORHOOD-INFRASTRUCTURE-402B02,Neighborhoods,SPT-NEIGHBORHOOD-D091AE,Infrastructure,3,Source,40,True
CAT-EARLY-CHILDHOOD--OCCUPANT-EXPERIENCE-AC03FF,Neighborhoods,SPT-EARLY-CHILDHOOD-NEIGHBORHOOD-A22ECD,Occupant Experience,3,Source,20,True
CAT-EARLY-CHILDHOOD--FUNCTION-9E5B04,Neighborhoods,SPT-EARLY-CHILDHOOD-NEIGHBORHOOD-A22ECD,Function,3,Source,30,True
CAT-EARLY-CHILDHOOD--INFRASTRUCTURE-759754,Neighborhoods,SPT-EARLY-CHILDHOOD-NEIGHBORHOOD-A22ECD,Infrastructure,3,Source,40,True
CAT-GROUP-ROOM-INFRASTRUCTURE-02BCD9,Neighborhoods,SPT-GROUP-ROOM-4362E2,Infrastructure,3,Source,20,True
CAT-GROUP-ROOM-AMENITIES-8C4639,Neighborhoods,SPT-GROUP-ROOM-4362E2,Amenities,3,Source,30,True
CAT-GROUP-ROOM-OCCUPANT-EXPERIENCE-AB6841,Neighborhoods,SPT-GROUP-ROOM-4362E2,Occupant Experience,3,Source,40,True
CAT-OPEN-COLLABORATI-AMENITIES-D85EBB,Neighborhoods,SPT-OPEN-COLLABORATION-0308C2,Amenities,3,Source,20,True
CAT-OPEN-COLLABORATI-INFRASTRUCTURE-422218,Neighborhoods,SPT-OPEN-COLLABORATION-0308C2,Infrastructure,3,Source,30,True
CAT-OPEN-COLLABORATI-OCCUPANT-EXPERIENCE-19A82F,Neighborhoods,SPT-OPEN-COLLABORATION-0308C2,Occupant Experience,3,Source,40,True
CAT-OPEN-COLLABORATI-FUNCTION-D1C2C5,Neighborhoods,SPT-OPEN-COLLABORATION-0308C2,Function,3,Source,50,True
CAT-CTE-STUDIO-FUNCTION-DC69FD,CTE,SPT-CTE-STUDIO-143933,Function,3,Source,20,True
CAT-CTE-STUDIO-INFRASTRUCTURE-027EE6,CTE,SPT-CTE-STUDIO-143933,Infrastructure,3,Source,30,True
CAT-CTE-STUDIO-OCCUPANT-EXPERIENCE-0CCAEB,CTE,SPT-CTE-STUDIO-143933,Occupant Experience,3,Source,40,True
CAT-CTE-STUDIO-AMENITIES-00DA8A,CTE,SPT-CTE-STUDIO-143933,Amenities,3,Source,50,True
CAT-LOW-INTENSITY-LA-FUNCTION-0A55FA,CTE,SPT-LOW-INTENSITY-LAB-05F8AF,Function,3,Source,20,True
CAT-LOW-INTENSITY-LA-INFRASTRUCTURE-C632E4,CTE,SPT-LOW-INTENSITY-LAB-05F8AF,Infrastructure,3,Source,30,True
CAT-LOW-INTENSITY-LA-OCCUPANT-EXPERIENCE-BD2519,CTE,SPT-LOW-INTENSITY-LAB-05F8AF,Occupant Experience,3,Source,40,True
CAT-LOW-INTENSITY-LA-AMENITIES-0674DE,CTE,SPT-LOW-INTENSITY-LAB-05F8AF,Amenities,3,Source,50,True
CAT-MEDIUM-INTENSITY-INFRASTRUCTURE-C34C5E,CTE,SPT-MEDIUM-INTENSITY-LAB-C658FD,Infrastructure,3,Source,20,True
CAT-MEDIUM-INTENSITY-FUNCTION-15C11C,CTE,SPT-MEDIUM-INTENSITY-LAB-C658FD,Function,3,Source,30,True
CAT-MEDIUM-INTENSITY-OCCUPANT-EXPERIENCE-1A7A4D,CTE,SPT-MEDIUM-INTENSITY-LAB-C658FD,Occupant Experience,3,Source,40,True
CAT-MEDIUM-INTENSITY-AMENITIES-2C66EB,CTE,SPT-MEDIUM-INTENSITY-LAB-C658FD,Amenities,3,Source,50,True
CAT-HIGH-INTENSITY-L-INFRASTRUCTURE-A50BC8,CTE,SPT-HIGH-INTENSITY-LAB-BF5D1A,Infrastructure,3,Source,20,True
CAT-HIGH-INTENSITY-L-FUNCTION-B22DC0,CTE,SPT-HIGH-INTENSITY-LAB-BF5D1A,Function,3,Source,30,True
CAT-HIGH-INTENSITY-L-OCCUPANT-EXPERIENCE-AD5095,CTE,SPT-HIGH-INTENSITY-LAB-BF5D1A,Occupant Experience,3,Source,40,True
CAT-HIGH-INTENSITY-L-AMENITIES-E33D08,CTE,SPT-HIGH-INTENSITY-LAB-BF5D1A,Amenities,3,Source,50,True
CAT-ART-STUDIO-FUNCTION-44AA25,Studios,SPT-ART-STUDIO-B083D5,Function,3,Source,20,True
CAT-ART-STUDIO-INFRASTRUCTURE-3BEDE8,Studios,SPT-ART-STUDIO-B083D5,Infrastructure,3,Source,30,True
CAT-ART-STUDIO-OCCUPANT-EXPERIENCE-4C3D88,Studios,SPT-ART-STUDIO-B083D5,Occupant Experience,3,Source,40,True
CAT-ART-STUDIO-AMENITIES-D145A8,Studios,SPT-ART-STUDIO-B083D5,Amenities,3,Source,50,True
CAT-2D-ART-STUDIO-FUNCTION-A11D58,Studios,SPT-2D-ART-STUDIO-4FF189,Function,3,Source,20,True
CAT-2D-ART-STUDIO-INFRASTRUCTURE-75A7BF,Studios,SPT-2D-ART-STUDIO-4FF189,Infrastructure,3,Source,30,True
CAT-2D-ART-STUDIO-OCCUPANT-EXPERIENCE-5D121D,Studios,SPT-2D-ART-STUDIO-4FF189,Occupant Experience,3,Source,40,True
CAT-2D-ART-STUDIO-AMENITIES-F7A0FF,Studios,SPT-2D-ART-STUDIO-4FF189,Amenities,3,Source,50,True
CAT-3D-ART-STUDIO-FUNCTION-4FEC1C,Studios,SPT-3D-ART-STUDIO-41C678,Function,3,Source,20,True
CAT-3D-ART-STUDIO-INFRASTRUCTURE-48AE6C,Studios,SPT-3D-ART-STUDIO-41C678,Infrastructure,3,Source,30,True
CAT-3D-ART-STUDIO-OCCUPANT-EXPERIENCE-AD2627,Studios,SPT-3D-ART-STUDIO-41C678,Occupant Experience,3,Source,40,True
CAT-3D-ART-STUDIO-AMENITIES-A71EC3,Studios,SPT-3D-ART-STUDIO-41C678,Amenities,3,Source,50,True
CAT-DIGITAL-ARTS-STU-FUNCTION-C1615C,Studios,SPT-DIGITAL-ARTS-STUDIO-9AC3E8,Function,3,Source,20,True
CAT-DIGITAL-ARTS-STU-INFRASTRUCTURE-7A5ED7,Studios,SPT-DIGITAL-ARTS-STUDIO-9AC3E8,Infrastructure,3,Source,30,True
CAT-DIGITAL-ARTS-STU-OCCUPANT-EXPERIENCE-F753B9,Studios,SPT-DIGITAL-ARTS-STUDIO-9AC3E8,Occupant Experience,3,Source,40,True
CAT-DIGITAL-ARTS-STU-AMENITIES-355564,Studios,SPT-DIGITAL-ARTS-STUDIO-9AC3E8,Amenities,3,Source,50,True
CAT-THEATER-ARTS-STU-INFRASTRUCTURE-81CF63,Performing Arts,SPT-THEATER-ARTS-STUDIO-66AF54,Infrastructure,3,Source,20,True
CAT-THEATER-ARTS-STU-OCCUPANT-EXPERIENCE-ACB208,Performing Arts,SPT-THEATER-ARTS-STUDIO-66AF54,Occupant Experience,3,Source,30,True
CAT-THEATER-ARTS-STU-AMENITIES-1C4291,Performing Arts,SPT-THEATER-ARTS-STUDIO-66AF54,Amenities,3,Source,40,True
CAT-THEATER-ARTS-STU-FUNCTION-2BEFAC,Performing Arts,SPT-THEATER-ARTS-STUDIO-66AF54,Function,3,Source,50,True
CAT-THEATER-ARTS-SUI-FUNCTION-70B6E5,Performing Arts,SPT-THEATER-ARTS-SUITE-E7A662,Function,3,Source,20,True
CAT-AUDITORIUM-FUNCTION-ACE937,Performing Arts,SPT-AUDITORIUM-A69CC4,Function,3,Source,20,True
CAT-AUDITORIUM-OCCUPANT-EXPERIENCE-B0044E,Performing Arts,SPT-AUDITORIUM-A69CC4,Occupant Experience,3,Source,30,True
CAT-AUDITORIUM-AMENITIES-6F10C2,Performing Arts,SPT-AUDITORIUM-A69CC4,Amenities,3,Source,40,True
CAT-BLACK-BOX-INFRASTRUCTURE-11B13F,Performing Arts,SPT-BLACK-BOX-AFA947,Infrastructure,3,Source,20,True
CAT-BLACK-BOX-AMENITIES-9367AF,Performing Arts,SPT-BLACK-BOX-AFA947,Amenities,3,Source,30,True
CAT-BLACK-BOX-OCCUPANT-EXPERIENCE-5258C5,Performing Arts,SPT-BLACK-BOX-AFA947,Occupant Experience,3,Source,40,True
CAT-BLACK-BOX-FUNCTION-3C3879,Performing Arts,SPT-BLACK-BOX-AFA947,Function,3,Source,50,True
CAT-DANCE-FUNCTION-83BF79,Performing Arts,SPT-DANCE-9926FD,Function,3,Source,20,True
CAT-DANCE-INFRASTRUCTURE-A19DAC,Performing Arts,SPT-DANCE-9926FD,Infrastructure,3,Source,30,True
CAT-DANCE-AMENITIES-5948FD,Performing Arts,SPT-DANCE-9926FD,Amenities,3,Source,40,True
CAT-DANCE-OCCUPANT-EXPERIENCE-DEE0F6,Performing Arts,SPT-DANCE-9926FD,Occupant Experience,3,Source,50,True
CAT-MUSIC-STUDIO-FUNCTION-C1B31A,Studios,SPT-MUSIC-STUDIO-7170B4,Function,3,Source,20,True
CAT-MUSIC-STUDIO-INFRASTRUCTURE-3395D7,Studios,SPT-MUSIC-STUDIO-7170B4,Infrastructure,3,Source,30,True
CAT-MUSIC-STUDIO-OCCUPANT-EXPERIENCE-E4A838,Studios,SPT-MUSIC-STUDIO-7170B4,Occupant Experience,3,Source,40,True
CAT-MUSIC-STUDIO-AMENITIES-667BF5,Studios,SPT-MUSIC-STUDIO-7170B4,Amenities,3,Source,50,True
CAT-MUSIC-SUITE-FUNCTION-2B29F5,Performing Arts,SPT-MUSIC-SUITE-96730D,Function,3,Source,20,True
CAT-MUSIC-SUITE-OCCUPANT-EXPERIENCE-4BD67F,Performing Arts,SPT-MUSIC-SUITE-96730D,Occupant Experience,3,Source,30,True
CAT-MUSIC-SUITE-AMENITIES-BB0D8C,Performing Arts,SPT-MUSIC-SUITE-96730D,Amenities,3,Source,40,True
CAT-REHEARSAL-HALL-FUNCTION-9CA527,Performing Arts,SPT-REHEARSAL-HALL-4608D6,Function,3,Source,20,True
CAT-REHEARSAL-HALL-OCCUPANT-EXPERIENCE-7D905D,Performing Arts,SPT-REHEARSAL-HALL-4608D6,Occupant Experience,3,Source,30,True
CAT-REHEARSAL-HALL-INFRASTRUCTURE-A7EFFB,Performing Arts,SPT-REHEARSAL-HALL-4608D6,Infrastructure,3,Source,40,True
CAT-REHEARSAL-HALL-AMENITIES-06BFD8,Performing Arts,SPT-REHEARSAL-HALL-4608D6,Amenities,3,Source,50,True
CAT-CAMPUS-GENERAL-CAMPUS-FA8878,Closeout,SPT-CAMPUS-8C248A,General Campus,3,Source,20,True
CAT-CAMPUS-FUNCTION-75A525,Closeout,SPT-CAMPUS-8C248A,Function,3,Source,30,True
CAT-OUTDOOR-ENTRY-INFRASTRUCTURE-6C148C,Closeout,SPT-OUTDOOR-ENTRY-481ED6,Infrastructure,3,Source,20,True
CAT-PARKING-LOT-INFRASTRUCTURE-BF50BC,Closeout,SPT-PARKING-LOT-E557D2,Infrastructure,3,Source,20,True
CAT-SITE-INFRASTRUCTURE-AA05A2,Closeout,SPT-SITE-5D8E29,Infrastructure,3,Source,20,True
